REPORT_NO,CONTRIB_TYPE,CONTRIB_CODE,PERSON_ID,VEHICLE_ID
CBWR9678000D,Person,22,9241835d-5c1c-4905-ab97-02599257a9f5,
CBWR9678000D,Person,60.88,9241835d-5c1c-4905-ab97-02599257a9f5,
CBWR9678000D,Person,00,360fd1c8-5278-44ec-ad41-7d6a192d1315,
MSP65100030,Person,21,14e94ad8-bcac-40be-98a8-42f6f7eff497,
MSP65100030,Person,22,14e94ad8-bcac-40be-98a8-42f6f7eff497,
MSP65100030,Person,60.88,14e94ad8-bcac-40be-98a8-42f6f7eff497,
MSP65100030,Person,00,a711b679-27eb-407e-ac36-783be6dab682,
AE5447001W,Person,00,4b8a0f79-69de-4b7c-8c43-e660ccf59596,
DA3911000K,Person,07,f0ee1533-64b4-48f2-9a55-5f6750dca190,
DA3911000K,Person,15,f0ee1533-64b4-48f2-9a55-5f6750dca190,
DA3911000K,Person,21,f0ee1533-64b4-48f2-9a55-5f6750dca190,
DA3911000K,Person,00,5e9e8f88-1028-406e-95b4-393f0f18d04a,
MSP5090004Q,Person,24,daf63b31-8ad5-4e70-b534-4dc31b309ea8,
MSP6357004T,Person,00,0c57837c-e724-44f4-8a39-dd4af9dae6bb,
MSP58630031,Person,02,fa964f6f-77db-48a6-8163-c46d7713a716,
AE48500019,Person,00,0ea09de3-2d20-4261-b425-13695968003b,
MSP5090004Q,Person,07,daf63b31-8ad5-4e70-b534-4dc31b309ea8,
MSP5090004Q,Person,00,a2223a08-3433-433f-95fd-87b25b8bf820,
MSP58630031,Person,22,fa964f6f-77db-48a6-8163-c46d7713a716,
MSP58630031,Person,00,09db5ecd-f200-4e53-84de-9abe3029f313,
MSP58630031,Person,00,f0ebd274-dac4-4e61-8b47-f3fe3d50ad9d,
ADF504000X,Person,13,ce3eb268-e7df-44cf-a519-584c3865b65b,
MSP61830039,Person,07,cd42c341-c994-4715-ae1e-f1a87e7568c5,
ADI388001J,Person,00,c79f0966-e4f5-4112-b1e2-2f85cd92bb24,
ADI388001J,Person,00,b8fd96c0-fef8-421e-93e1-42142bff4f90,
ADI388001J,Person,00,364dac84-0160-403d-b9fc-a2e88e8bf061,
AC13730023,Person,21,6221b946-96e4-49ef-8ad6-d7dfec96b2a5,
AE4424004L,Person,23,0101ae73-1dc8-417e-b352-dabffff4f104,
AE4424004L,Person,07,0101ae73-1dc8-417e-b352-dabffff4f104,
AE4424004L,Person,11,0101ae73-1dc8-417e-b352-dabffff4f104,
AE4424004L,Person,00,f394f156-289e-4c41-9c9c-a4de799dcefb,
AE4424004L,Person,00,e1a24c11-f267-4643-81d2-106e53eeea0c,
MSP65700017,Person,00,38b18797-6131-48e3-9814-3a80807a7627,
BX3719000B,Person,07,bf96698c-c787-46ff-bb6a-43e047bc77f2,
BX3719000B,Person,09,bf96698c-c787-46ff-bb6a-43e047bc77f2,
BX3719000B,Person,00,3559e1b1-feb9-4911-87bd-d8953b71ee35,
MDTA1354000C,Person,24,99eefe77-41af-43de-8d83-bf6c8f7f7e8b,
MDTA1354000C,Person,09,99eefe77-41af-43de-8d83-bf6c8f7f7e8b,
MDTA1354000C,Person,60.88,99eefe77-41af-43de-8d83-bf6c8f7f7e8b,
MDTA1354000C,Person,00,8e83d42a-0acf-403c-aaa7-785374340b64,
MSP5957004Z,Person,02,27a01f22-c63c-4a90-945d-041bb37265b9,
MSP5957004Z,Person,09,27a01f22-c63c-4a90-945d-041bb37265b9,
MSP5957004Z,Person,15,27a01f22-c63c-4a90-945d-041bb37265b9,
MSP64660038,Person,22,1a0476bb-aa23-48cf-8a56-7f90ca662918,
MSP64660038,Person,07,1a0476bb-aa23-48cf-8a56-7f90ca662918,
MSP64660038,Person,60.88,1a0476bb-aa23-48cf-8a56-7f90ca662918,
MSP64660038,Person,00,5bcad94e-f386-40c7-8740-822e70f6fe73,
MSP64660038,Person,00,69b4a956-cb79-4e56-88d4-6f2d2c38b46f,
MSP58210028,Person,07,cb8ffc30-6d00-40cb-994e-dc2b495dc302,
MSP58210028,Person,00,23ba4cc4-fda6-4e24-a7ed-d1f09a1da5d1,
MSP58210028,Person,00,e4937ea1-3bbe-41d0-a906-a3f19fa63bed,
ADJ635001Y,Person,00,7609488d-49b9-4aa5-b658-7ba8edde041f,
ADJ635001Y,Person,00,834088ac-f4d2-4d3a-8ee1-c17d4496d741,
AE5447001V,Person,00,f3a61ff1-6cd8-4ea0-84c0-1d5c7c01a8a4,
AE5447001V,Person,00,7d49d5f2-e87f-4bc5-bec2-cd7f826d553a,
MSP6588001B,Person,01,e38240ed-b1f8-4ba1-830e-96dda411c425,
MSP6588001B,Person,06,e38240ed-b1f8-4ba1-830e-96dda411c425,
MSP6588001B,Person,07,e38240ed-b1f8-4ba1-830e-96dda411c425,
MCP1438001H,Person,00,caefa131-c157-4585-9560-4cc1a6c71ef9,
MSP6588001B,Person,21,e38240ed-b1f8-4ba1-830e-96dda411c425,
MSP6588001B,Person,60.88,e38240ed-b1f8-4ba1-830e-96dda411c425,
MSP6588001B,Person,00,e21af456-ebd1-4fcb-82ad-fe8980a9163b,
AE5636000M,Person,07,dda6fe97-dca7-4128-bd83-b9bea66744d7,
AE5636000M,Person,20,598dba6d-2c1e-4406-ba06-8a7d8908da2b,
DD56030023,Person,60.88,e7d4ea0f-3450-4b04-b8a5-6456737404fe,
DA3828000P,Person,00,2ed2d2a3-ac86-44ff-b0dd-4145d63ea44d,
DA3828000P,Person,25,24922339-57d8-48e2-9cf1-59a9f93a538e,
DA3828000P,Person,22,24922339-57d8-48e2-9cf1-59a9f93a538e,
DA3828000P,Person,07,24922339-57d8-48e2-9cf1-59a9f93a538e,
DA3828000P,Person,11,24922339-57d8-48e2-9cf1-59a9f93a538e,
AC2037000N,Person,00,dcee0260-fa5a-4d1e-bb9f-fb930ac47fdf,
AC2037000N,Person,60.88,d3b416a8-48c9-4eb0-8c17-ce1216417890,
AE4164000C,Person,00,271896f2-d34e-4ad6-89b0-d8319069d713,
AE4164000C,Person,11,32564a99-bfdf-45aa-b7ee-412a036df983,
MSP5924003N,Person,07,6e76f401-b2c7-4589-95db-deb937b8ccb2,
MSP5924003N,Person,24,6e76f401-b2c7-4589-95db-deb937b8ccb2,
MSP5924003N,Person,60.88,6e76f401-b2c7-4589-95db-deb937b8ccb2,
MSP5924003N,Person,70.88,6e76f401-b2c7-4589-95db-deb937b8ccb2,
MSP5924003N,Person,00,9506987a-6efa-483f-a6ea-9edcb8df7ef4,
ZR0255000Q,Person,11,74941238-0903-4000-9ebe-d7f85a01258c,
MSP6299004P,Person,21,654ab1bf-acfb-4f29-bb08-5a4c3c15d646,
MSP6299004P,Person,39.88,654ab1bf-acfb-4f29-bb08-5a4c3c15d646,
MSP6299004P,Person,60.88,654ab1bf-acfb-4f29-bb08-5a4c3c15d646,
ZR0255000Q,Person,07,74941238-0903-4000-9ebe-d7f85a01258c,
ZR0255000Q,Person,00,318ca553-51d5-4e41-b194-cc3b08418707,
MCP11280044,Person,00,2a13f0c6-143c-4d62-91c0-e8b03322c930,
ADJ707001D,Person,00,8724c71f-7a9a-47d2-8f21-72db4a5f193a,
ADJ707001D,Person,00,573920bf-6bd2-4e9a-b636-48e666721286,
CB4873000N,Person,60.88,c9a7d805-b428-4ec9-a650-8e10d63460e9,
CB4873000N,Person,07,c9a7d805-b428-4ec9-a650-8e10d63460e9,
GPDM58000M,Person,18,5a469163-9a31-4102-83c6-295883b15bb2,
GPDM58000M,Person,07,fd0d3937-115f-4718-81a1-8a8b5a847511,
GPDM58000M,Person,11,fd0d3937-115f-4718-81a1-8a8b5a847511,
MSP29510011,Person,60.88,9efc81f8-97a7-4266-b0f3-80d92cef25fd,
MSP29510011,Person,00,532cdb15-6721-4cfa-bd2e-e3272fa5e91b,
MCP11280044,Person,00,58ea82df-fef4-4492-91a2-180c90dc5e5e,
DA3419000Y,Person,00,0a5e830e-7c8e-4253-a0b2-6300c0bb3edc,
DA3419000Y,Person,00,7bbc7eef-ba3a-46a3-a4de-b182726a188f,
DA3419000Y,Person,02,fd05c8d8-623c-4d33-b9e1-b122d920ef7b,
DA3419000Y,Person,07,fd05c8d8-623c-4d33-b9e1-b122d920ef7b,
DA3419000Y,Person,13,fd05c8d8-623c-4d33-b9e1-b122d920ef7b,
DA3419000Y,Person,18,fd05c8d8-623c-4d33-b9e1-b122d920ef7b,
DA3419000Y,Person,60.88,fd05c8d8-623c-4d33-b9e1-b122d920ef7b,
AE5554000Q,Person,05,2fe7ed3a-dc01-4adc-a645-6993155c3055,
MSP59210060,Person,21,c70bdcdc-9a14-4adf-bc00-b6e7875534e6,
MSP59210060,Person,22,c70bdcdc-9a14-4adf-bc00-b6e7875534e6,
MSP59210060,Person,07,c70bdcdc-9a14-4adf-bc00-b6e7875534e6,
MSP59210060,Person,00,ef932046-5e91-47ed-bb32-277a4b873909,
MSP40010035,Person,21,5a2faf09-141e-4ebf-9af6-677f3221b966,
MSP40010035,Person,15,5a2faf09-141e-4ebf-9af6-677f3221b966,
MSP40010035,Person,09,5a2faf09-141e-4ebf-9af6-677f3221b966,
MSP40010035,Person,07,5a2faf09-141e-4ebf-9af6-677f3221b966,
MSP40010035,Person,00,a4e0cc58-72e3-44a1-897a-94338649fc37,
MSP40010035,Person,00,95aa74c1-be21-4799-a7db-4d0feafaa77e,
MSP5622003R,Person,02,647d6cbb-ac1d-4843-b2ce-1295da621cf7,
BS03240011,Person,25,9a04c1a0-2a75-43cb-bcc0-dc2cb96c3a5a,
BS03240011,Person,00,5a92f97b-ec62-4023-ae0f-016237511939,
MSP6305004H,Person,00,c3b21275-444c-4ae2-99a1-dfe6e86c89a6,
MSP6305004H,Person,00,429adc95-708a-484b-8996-8d087e710d41,
ADI945000S,Person,00,485287f7-a877-4551-ab4b-7ca46961015b,
ADI945000S,Person,00,09377f36-aa1c-41a6-b6be-7484547212a8,
ZF0402000Q,Person,22,aa9591cf-8721-4736-8899-f0eb640bf1e0,
ZF0402000Q,Person,00,16523e3b-10ac-429c-9de5-b20889e2b361,
MSP08700013,Person,00,2125e558-e6f3-4fb7-9192-e27153846a1b,
MSP2331000T,Person,00,9c0a208a-0748-499d-a825-f618d26704b0,
MCP22470011,Person,02,f20793ed-6be9-4503-b565-3a2d2b50b290,
MCP22470011,Person,21,f20793ed-6be9-4503-b565-3a2d2b50b290,
MCP22470011,Person,60.88,f20793ed-6be9-4503-b565-3a2d2b50b290,
MCP22470011,Person,07,f20793ed-6be9-4503-b565-3a2d2b50b290,
MCP22470011,Person,00,45373df7-824a-4751-9520-f341125e62db,
MCP22470011,Person,00,7717d848-082c-4fc3-a625-3c8691ae33f4,
MSP2331000T,Person,00,ba243491-fde1-4ea3-8e46-42f9ab4a2c97,
DA39620007,Person,22,6b9e94e0-410b-4295-abcc-0a8a07982cc5,
DA39620007,Person,60.88,6b9e94e0-410b-4295-abcc-0a8a07982cc5,
DA39620007,Person,07,6b9e94e0-410b-4295-abcc-0a8a07982cc5,
DA39620007,Person,00,4102a896-61a5-4136-b2ef-5db0c3032588,
BS04600004,Person,07,4c5365da-2c92-4a01-9e7c-1013905e6b87,
BS04600004,Person,09,4c5365da-2c92-4a01-9e7c-1013905e6b87,
BS04600004,Person,60.88,4c5365da-2c92-4a01-9e7c-1013905e6b87,
MSP5675001T,Person,21,7a9f1805-1986-4566-a49b-615844e509fd,
MSP5675001T,Person,22,7a9f1805-1986-4566-a49b-615844e509fd,
MSP5675001T,Person,07,7a9f1805-1986-4566-a49b-615844e509fd,
MSP5675001T,Person,00,8a30e1e2-7f8c-4b47-abef-06c1cdcfccb9,
ADJ732000L,Person,00,a8c7c18a-0963-4424-a5a9-7d7c68fd222b,
MCP2212001J,Person,00,8ffcbbb8-cce1-423e-949a-98fe9ba16aa5,
CB51950001,Person,21,5f591ea8-aef5-45b6-bca9-8c4e1cb3a306,
CB51950001,Person,00,466457f8-4cdd-4e98-a249-5a603951e744,
DV01220005,Person,22,ef1c9cde-815b-493b-9be6-8ae56cb2bca0,
DV01220005,Person,00,f60fdeb8-6e98-41af-b8dd-94e7ae8ce065,
MCP1575003B,Person,24,c8c59dcc-880e-4905-9c40-74acb72a88c8,
MCP1575003B,Person,24,d8299dcd-9be4-4c41-b663-6dd75dda8dc7,
MCP11280046,Person,11,b5d01e9d-08d2-4d60-89ec-edf50e3c62e1,
MCP11280046,Person,00,f6806619-8f39-419b-89b9-0ed6f15770d5,
DV01220005,Person,00,dd39f6b5-6eda-4498-8333-e7cb3a0a0a6c,
AC1358000Y,Person,11,3f5a5a9b-32ca-4f0e-a781-3660f3d3daa6,
AC1358000Y,Person,07,3f5a5a9b-32ca-4f0e-a781-3660f3d3daa6,
AC1358000Y,Person,00,56fe6afb-afd6-41da-9341-d9de19f62da6,
AE4521000S,Person,25,b6bd387a-0fd0-4d7a-9247-4c2d2a928281,
AE4521000S,Person,70.88,a7597768-af21-4133-99a9-8afe2d2f2da9,
CB5304000W,Person,00,94fd48b4-31a8-4116-931d-cc62e5c12b51,
DA3481000X,Person,00,ba5f9058-77f9-4575-913e-668a45ef7107,
DA3481000X,Person,07,7b755324-1b08-4c71-80b1-d99c2c68fef0,
DA3481000X,Person,11,7b755324-1b08-4c71-80b1-d99c2c68fef0,
DA3481000X,Person,23,7b755324-1b08-4c71-80b1-d99c2c68fef0,
DA3481000X,Person,70.88,7b755324-1b08-4c71-80b1-d99c2c68fef0,
DA3481000X,Person,75.88,7b755324-1b08-4c71-80b1-d99c2c68fef0,
CB5304000W,Person,13,809e9049-8861-49a6-a207-f293f4e2e9d0,
CB5304000W,Person,07,809e9049-8861-49a6-a207-f293f4e2e9d0,
CB5304000W,Person,00,00d5de4a-378b-43a4-8c24-fdea3e525d62,
CB5304000W,Person,00,d13e8a18-a306-412a-8a64-ced34b99e18d,
AB5219000J,Person,07,ccc63e58-642b-4228-b998-c79350de7af7,
AE3299000B,Person,39.88,58870f61-cb3c-4912-a1d0-a1980d906279,
MSP6512003T,Person,75.88,b1a85c64-60a2-4c7f-97e7-956847bd5e3e,
MSP6512003T,Person,07,b1a85c64-60a2-4c7f-97e7-956847bd5e3e,
AE5414000K,Person,23,a8582510-d915-439e-b905-d9feb608872f,
AE5414000K,Person,00,77e08579-3bb5-41b7-83d5-f2b6a997002f,
EJ78330015,Person,21,54b33cbd-4d66-416b-b9d9-1d02b80c3f08,
EJ78330015,Person,00,28723be8-1803-40b9-9e14-3bef855dd95d,
EJ7833001C,Person,00,c9b746fc-ba25-4084-b2df-bb2199b0046e,
EJ7833001C,Person,21,b503630c-0054-491e-843e-6654b035243e,
EJ7833001C,Person,07,b503630c-0054-491e-843e-6654b035243e,
MSP63000033,Person,11,a5ac581a-467f-429f-bab6-9cbe964af453,
MSP63000033,Person,07,a5ac581a-467f-429f-bab6-9cbe964af453,
MSP63000033,Person,00,01d5c68a-f87a-4f65-9659-476105e8915c,
MSP63000033,Person,00,12e26908-cd02-480d-ac86-68078ee12d30,
MSP6512003T,Person,00,9044480b-b824-42e1-ba68-75044c51f178,
CBPD00890001,Person,07,7cb26b84-f99d-43f9-9cbe-d6c012095870,
CBPD00890001,Person,11,7cb26b84-f99d-43f9-9cbe-d6c012095870,
CBPD00890001,Person,00,1580744a-c44f-49d1-ae90-af19318218a8,
MCP1553001N,Person,07,e9423dbc-f1cf-4928-bb4e-a0232bc9c682,
MCP1553001N,Person,60.88,e9423dbc-f1cf-4928-bb4e-a0232bc9c682,
DA3789000Y,Person,00,093033a3-6d2b-4fb3-80e5-19595f8c9bea,
DA3789000Y,Person,00,2aefa137-e906-4afa-8ecd-a57c9a137869,
MCP1553001N,Person,00,152dee30-f2b9-4ba9-b553-3c6f76cfddde,
MSP65890011,Person,07,1d9f2b81-61bb-4638-8d24-d894657f2ed9,
MTA0257000D,Person,00,3347c5ec-c910-44e3-b8ac-825cce312c0e,
MSP6304005L,Person,07,20b36584-b2ae-444c-9b9e-e2187932f7df,
MSP6304005L,Person,12,20b36584-b2ae-444c-9b9e-e2187932f7df,
MSP6039001N,Person,21,6d7800ac-a9c7-4661-a94c-b36328a8957d,
MSP6039001N,Person,07,6d7800ac-a9c7-4661-a94c-b36328a8957d,
MSP6039001N,Person,00,cec10d5d-78dc-4e72-8abc-7bdcfb9e75cd,
MSP6039001N,Person,00,d3f752a0-5a84-47ca-b952-6d04eb519557,
MSP6304005L,Person,00,2c9ccaf9-c989-406a-89a8-0bdcf0ef994a,
MSP6228000H,Person,00,c333e2f3-eb2e-4a91-936a-a19355b48724,
DA38650018,Person,00,c82b0d05-931d-4239-9bde-17754bd84893,
AC1222003Y,Person,22,e55a35f1-a09a-4830-93f4-60b895e46708,
AC1222003Y,Person,00,021dd7f1-c2b0-4e44-bc03-0ff71a43431d,
ADJ4110011,Person,00,aa97bb6e-baa9-46c2-97e3-4d1303cdb961,
ADJ4110011,Person,00,bc96e25b-2e40-4f3e-9076-abb2b6e36518,
ADH514001D,Person,00,6c28f47b-b3ee-4dee-83a9-067422d8cf88,
MTA0308000C,Person,00,4fdae9e4-bd54-44ca-aff2-e5130e11f8a1,
MSP62660084,Person,21,026be4d9-a387-451f-9c7a-1339354f9940,
MSP6271004Z,Person,07,4c64844c-f435-4578-9d6b-8f96d4eb9cb7,
MSP6271004Z,Person,22,4c64844c-f435-4578-9d6b-8f96d4eb9cb7,
MSP6271004Z,Person,00,fe0f7ee8-8817-4dcb-a064-78b31aedd248,
ADJ124001D,Person,07,809b5769-d423-4959-b56a-34e55873da3c,
ADJ124001D,Person,09,809b5769-d423-4959-b56a-34e55873da3c,
ZL0990000D,Person,02,2f831262-8cbf-4450-8906-3464778839f6,
MTA0308000C,Person,00,f8f22127-db1d-43e5-873d-b600c20686dd,
MSP5750002S,Person,00,7607b30d-f944-4618-a481-a4cf1bb171ef,
DA3655000X,Person,70.88,58594578-2003-4155-9910-7710e75f7fdf,
AE5693000Y,Person,00,e9e5cd5d-32bc-4851-893f-c1d4bfc5bb8b,
AE5693000Y,Person,00,2c6299d3-441c-477a-8142-030805a887c2,
DA3983000B,Person,60.88,a6f2dbc0-747f-4396-a952-bf14f540ea17,
CC0163000J,Person,02,919c60ba-8be4-4dbe-844f-feb4e8008a8c,
MSP53670025,Person,07,74f2b8be-d690-4431-9293-c9426848b20c,
MSP53670025,Person,60.88,74f2b8be-d690-4431-9293-c9426848b20c,
MSP53670025,Person,00,ccd86d92-2a7a-4aa2-8c35-8441112de318,
DA3655000X,Person,75.88,58594578-2003-4155-9910-7710e75f7fdf,
ADI753001W,Person,00,d8e3d270-1dc7-49bf-b1f3-a62b8ced7b92,
ADI753001W,Person,00,8996d82b-c15c-4143-9cbc-18d94d737293,
AC2035000N,Person,00,5b1a1684-b8f1-46a7-8444-e8a33ac3d980,
AC2035000N,Person,00,eecba0e1-bfa8-442a-8438-da249d7bd462,
ADJ124001F,Person,07,cbe2bc91-71a4-4d4a-9c2f-c1eae2ebb292,
ADJ124001F,Person,09,cbe2bc91-71a4-4d4a-9c2f-c1eae2ebb292,
AE4428001P,Person,02,840589e5-7607-49a9-b085-57639e620e69,
AE4428001P,Person,14,840589e5-7607-49a9-b085-57639e620e69,
AE4428001P,Person,17,840589e5-7607-49a9-b085-57639e620e69,
AE4428001P,Person,07,840589e5-7607-49a9-b085-57639e620e69,
AC2035000N,Person,00,29279c2c-7671-43e5-951b-4fd538ae0d2b,
MSP6459002Y,Person,07,7501ac06-228e-47f1-a470-7afc332389a7,
MSP6459002Y,Person,22,7501ac06-228e-47f1-a470-7afc332389a7,
MSP6459002Y,Person,00,74d6d70f-d1eb-4cfd-8519-0a545c0ebc3f,
AE5419004N,Person,07,4ae203aa-acdc-4f29-b671-a895028dce8a,
AE5419004N,Person,11,4ae203aa-acdc-4f29-b671-a895028dce8a,
AE5419004N,Person,23,4ae203aa-acdc-4f29-b671-a895028dce8a,
AE5419004N,Person,00,9fa07526-944f-4fef-b8b6-f2c1cd457fc0,
MCP9130001Q,Person,00,acfc464f-0d54-41c3-a62a-1892ec3327bc,
CB49340008,Person,07,677f1eef-5a18-4234-8b6a-52655ba06221,
MTA0340000D,Person,13,1e8dcaac-3188-44b4-99d2-0fd9851db18e,
MTA0340000D,Person,07,1e8dcaac-3188-44b4-99d2-0fd9851db18e,
ADJ223001Q,Person,00,b9b7b347-90a8-4ca6-84da-95ca09e9c861,
ADI245000K,Person,00,cebe0c3e-c203-4e65-914a-9d0f61f0a422,
AC20660010,Person,00,8ddcd2dc-95f1-402a-83e8-85e366a96f0a,
DA3814000D,Person,00,14925125-992e-45ca-8da3-8b8582e06a0e,
DA3814000D,Person,00,fc4b2e04-93de-4737-be5d-cb6403eab727,
AE4124005N,Person,00,0bfd6c3c-a262-4908-98ea-43f22f1cdd2c,
MSP4774000P,Person,21,bbeae0fb-1058-4b60-9bfc-63f8974c6f61,
AE4124005N,Person,00,c68439e4-48d0-4c0e-b35f-b69100e94bd8,
AE4124005Q,Person,00,b6ddca2c-9295-46d5-85fe-e72cc409db23,
AE4124005Q,Person,00,e7cce62e-3214-447d-ac9d-cf7d3cf6a4dc,
CB5768000L,Person,24,51869ac0-ca39-480d-99e3-c76cb8bb4e28,
MCP2492000H,Person,22,afed1f08-601d-4203-a7f0-51d5d6c48ed2,
MCP2492000H,Person,07,afed1f08-601d-4203-a7f0-51d5d6c48ed2,
MCP2492000H,Person,00,56bfb724-f9ab-4627-8461-954f04cf8967,
AE4536000H,Person,00,55484952-87fe-4d4f-92d8-015ef8146e10,
MSP47910036,Person,07,f5bcecd5-bf39-4d2a-aef1-aa15ae419abe,
MSP47910036,Person,11,f5bcecd5-bf39-4d2a-aef1-aa15ae419abe,
MSP47910036,Person,00,fd0ee079-02a2-4483-8c3d-fb2c238dfb95,
MCP2921000X,Person,00,10d048da-f2a1-4c64-8044-c1aef9f51731,
MCP2921000X,Person,00,53ad3b14-bd18-4c12-bfed-dd49600acc40,
MSP22690008,Person,00,5deb9052-b2b1-489f-8165-5a8a314e0a4e,
DA3133000C,Person,11,346a6c8b-30fd-4c70-aa1a-2535504e50e8,
DA3133000C,Person,07,346a6c8b-30fd-4c70-aa1a-2535504e50e8,
DA3133000C,Person,00,93fe63ea-3e02-4759-9d32-0e9994baaa94,
MCP2927000N,Person,22,b517cc05-3fa7-4446-86d3-cfa3b119dd6a,
MSP58400023,Person,00,df180cd5-7dc2-4133-b00f-80d233308df8,
MSP6080002H,Person,74.88,2d657097-541a-4d34-b3f4-4db44c5ec0c8,
MSP6327002R,Person,00,d533751d-b252-4519-a89c-229eadc6c155,
MCP2676001P,Person,11,532fd316-187c-4205-843c-7bd13a516fe9,
MCP2676001P,Person,00,4b7cffae-8742-4c8b-9f01-22c81461cc12,
MCP2676001P,Person,00,b18daf0c-52ae-4940-b900-2e5120dfeceb,
ZL0943000M,Person,02,45fc4032-9476-41da-b8d6-7bc844045359,
ZL0943000M,Person,09,45fc4032-9476-41da-b8d6-7bc844045359,
ZL0943000M,Person,00,757ace19-9ea7-4f6e-b36e-41f39636de72,
MSP6306002Q,Person,00,b7951e20-68d4-42a3-b4fe-7ec92bebc3fe,
MSP62710052,Person,07,7bf7e071-f4a0-450d-b72d-867c48b7ab1b,
MSP62710052,Person,21,7bf7e071-f4a0-450d-b72d-867c48b7ab1b,
MSP62710052,Person,00,28cb6873-4b2c-4799-ad17-e69c5b68ae8e,
AC2047000J,Person,21,9096e9ea-d8a8-4481-b587-6cdd4a38aa4e,
AC2047000J,Person,00,def602cf-6fd3-483e-aa02-fa84084886e0,
MCP2812001N,Person,00,ccb7148c-bdf7-43c8-8533-b58e095b16af,
MCP2812001N,Person,00,34a8ee81-9e41-471f-9cec-4b8cd81c2f3a,
AE4320001B,Person,02,acdd4652-8f31-4fe4-bbe1-233eeda16644,
MCP2927000N,Person,00,e5939c21-cdd2-4e51-86a3-095820aeaa44,
DA3775000K,Person,00,e3c23df7-28af-48ae-93c8-98d2c7629b0e,
DA3775000K,Person,00,42205480-a2b5-4abe-a885-ef020c9d3454,
MSP6306002Q,Person,00,ae42c8f1-21c2-47dd-b5b9-18b02022f68a,
DA3546000H,Person,00,fd277ea5-4d9c-4fd9-b6a9-e134fcc0fbaa,
MSP6465002S,Person,22,44ab4ff5-15ed-49ce-b262-13adae0126a2,
MSP6465002S,Person,60.88,44ab4ff5-15ed-49ce-b262-13adae0126a2,
MSP6465002S,Person,07,44ab4ff5-15ed-49ce-b262-13adae0126a2,
MSP6465002S,Person,00,11f8552b-63f2-43db-95ae-0e92be4d9f04,
HZ01100002,Person,28,944e84e3-89fe-411c-8a59-79d0b0697c47,
MSP6099005J,Person,22,f34b5823-328b-413f-b8df-adb30a8ce39d,
MSP6099005J,Person,00,4a031a8a-9021-4d97-a1ad-25c3dedad003,
MSP6099005J,Person,00,36770717-f391-497f-98f3-fa1fd22e500f,
MSP6099005J,Person,00,17886891-d632-4a2c-991e-713d30317f9c,
AE5675000P,Person,07,d82237c7-a1ec-4e8f-be8b-98246a97e456,
AE45460037,Person,07,a614e883-785e-44b8-87db-a4094a2425ec,
AE45460037,Person,60.88,a614e883-785e-44b8-87db-a4094a2425ec,
AE45460037,Person,70.88,a614e883-785e-44b8-87db-a4094a2425ec,
AE45460037,Person,00,5fb188ab-2e26-40a1-a1a4-d39f396529ed,
AC16680018,Person,02,c73dbfaf-1ff5-474a-b206-7ec73961c49f,
CB5842000S,Person,11,f693836e-9652-4ee6-995d-b85c55ef89d2,
CB5842000S,Person,00,f09b4575-1e1d-4dd9-be45-1a9d86b12f86,
DE11220013,Person,00,982cdf3c-f376-450a-bd7a-25357d82c46d,
DE11220013,Person,00,a12b7734-5b4d-4d9d-9749-f332ff772ef8,
ADJ005001N,Person,11,c474e75f-cb51-40e5-9fc9-63614ccdf3e2,
ADJ005001N,Person,07,c474e75f-cb51-40e5-9fc9-63614ccdf3e2,
ADJ005001N,Person,00,465d8045-440a-4d94-ac5d-a01bfdd20255,
MSP6158001W,Person,07,3f38da7a-2f47-4a6b-85e9-dadc263a260a,
MSP6158001W,Person,39.88,3f38da7a-2f47-4a6b-85e9-dadc263a260a,
AE4103000J,Person,07,9efdcd2f-0b0b-4126-9106-54f0e4b397ff,
AE4103000J,Person,11,cb20025f-9663-44a0-b4bb-41f6b56ad9dd,
MSP6158001W,Person,60.88,3f38da7a-2f47-4a6b-85e9-dadc263a260a,
MCP20090006,Person,07,622bb635-6ef4-419d-acda-d8c174cb321d,
MCP20090006,Person,11,622bb635-6ef4-419d-acda-d8c174cb321d,
MCP20090006,Person,14,622bb635-6ef4-419d-acda-d8c174cb321d,
MCP20090006,Person,00,009d0aed-feba-4937-b54c-10c673e005ca,
AC2025001J,Person,12,e19cc65f-0ced-44f7-8f2e-a1f152f74c78,
MSP57090019,Person,60.88,55feb46f-6fbc-45b2-83ac-4c305fd9b9bd,
AC2025001J,Person,00,97aa77de-9e25-4ab6-8d42-37f2e924b947,
ZU7849000N,Person,00,22a70590-ed29-494f-9c25-33d76bc31a27,
AE45460039,Person,07,f0f1e1fb-2ef0-451f-b330-d1c1f0b05b55,
AE45460039,Person,11,f0f1e1fb-2ef0-451f-b330-d1c1f0b05b55,
AE45460039,Person,00,fb853946-f17c-4a74-aa32-1cdac29e3934,
MSP5222001D,Person,06,51f28916-b61a-4ab8-9e6a-8a4c421703fe,
MSP5222001D,Person,39.88,51f28916-b61a-4ab8-9e6a-8a4c421703fe,
ZD60790003,Person,00,ca690f10-b82e-4f92-aac1-e2ab7902f554,
AB45180054,Person,00,1e2117af-59b7-46ed-900e-8b4d942a4f8b,
ADJ323000V,Person,00,ed62ee13-0315-448a-af49-70fa6a85e119,
AE5822000P,Person,00,f53446f8-582a-48a2-b45a-53a6525b0582,
AE5822000P,Person,23,67f21747-806a-4af4-a5e5-6192680fc29a,
