REPORT_NO,CONTRIB_TYPE,CONTRIB_CODE,PERSON_ID,VEHICLE_ID
MCP2889000J,Person,07,e2d08699-a3a5-4322-a429-a42b9506de70,
AC18660011,Person,00,033db60c-2f31-4c3f-9aef-666f8925fde8,
CB56440003,Person,00,18ba43b0-cf94-4d58-9d9a-d89cc638d410,
CB56440003,Person,07,5f0f29ca-da91-47bf-90da-0dfacceb750e,
CB56440003,Person,11,5f0f29ca-da91-47bf-90da-0dfacceb750e,
MSP2938001F,Person,21,44785995-05d9-44eb-886c-387942898493,
ADI8350003,Person,00,bfdd478b-fd61-443a-b0c2-0f82a0796b42,
MSP6272003Q,Person,75.88,884ba270-30e7-483a-b240-1f88920b3871,
MSP6272003Q,Person,60.88,884ba270-30e7-483a-b240-1f88920b3871,
MSP6272003Q,Person,39.88,884ba270-30e7-483a-b240-1f88920b3871,
MSP6272003Q,Person,14,884ba270-30e7-483a-b240-1f88920b3871,
MSP6272003Q,Person,09,884ba270-30e7-483a-b240-1f88920b3871,
MSP6272003Q,Person,07,884ba270-30e7-483a-b240-1f88920b3871,
MSP6272003Q,Person,02,884ba270-30e7-483a-b240-1f88920b3871,
ZVW2120009,Person,60.88,28f93069-d44a-48bd-ae59-b9d2e8c5d9b3,
AE50090008,Person,07,1cd20865-b429-4b65-a92b-676ac841a02d,
MSP6188000J,Person,00,dac2d98b-520b-4259-98bd-1a303cef7117,
ADG5570002,Person,00,0869ec0e-3ccb-43f2-9b46-d33d556dda32,
ZL08810003,Person,15,38a18182-528f-461d-a885-1d7dd90f82a3,
ZL08810003,Person,09,38a18182-528f-461d-a885-1d7dd90f82a3,
ZL08810003,Person,07,38a18182-528f-461d-a885-1d7dd90f82a3,
MCP9390000F,Person,00,fd0b5ac6-f57f-4ee7-a6a1-6c48659030a6,
MSP5082001Y,Person,60.88,48bb1b0d-f4ba-4087-a364-d47dc64f6524,
MSP5082001Y,Person,09,48bb1b0d-f4ba-4087-a364-d47dc64f6524,
MSP5082001Y,Person,07,48bb1b0d-f4ba-4087-a364-d47dc64f6524,
MSP5082001Y,Person,02,48bb1b0d-f4ba-4087-a364-d47dc64f6524,
DD5593000T,Person,00,d1a7f3d1-e72c-4328-bffe-93d3690a1583,
MCP2738000N,Person,00,86bcfc6a-b226-499c-bb2a-2b0759363ba8,
AE52260007,Person,00,3877a084-44d9-4b09-aff3-96327c5fcb67,
DA3810000D,Person,21,5db44280-6650-40fe-a5ac-b6d436d615e5,
AE51640003,Person,00,736e8eb9-4434-43d6-8eb1-e3bd57ed74ee,
ET72110002,Person,21,7be19f8f-6591-408d-80c8-003642819d25,
ADJ2510008,Person,00,1a8e165b-1e37-4f71-812e-0c9431fbcedf,
AE53840004,Person,22,58bae755-719e-4173-8445-f044164e2458,
ADG9020001,Person,70.88,57464125-0cc0-44c3-be36-be9d2a24f369,
ADG9020001,Person,40.88,57464125-0cc0-44c3-be36-be9d2a24f369,
CP00720003,Person,21,489164fc-a5fe-4944-b8e8-8b3971e9d636,
MCP28230010,Person,60.88,7f5f91d6-7b50-4c9b-b7a4-4d6eeca4db88,
MCP28230010,Person,07,7f5f91d6-7b50-4c9b-b7a4-4d6eeca4db88,
MCP28230010,Person,00,34809f16-4a31-42bd-969b-6fc691687321,
MCP2686000D,Person,02,2001ddd3-e495-40fd-ad4e-86f568834093,
MSP6169000Y,Person,07,082c4ee9-c273-4067-9c93-a1d44e809110,
ADJ4740001,Person,00,acabfb11-0d2d-489b-9fb7-18332b1b9a87,
ADI5760001,Person,00,7ca8b632-0d63-4562-a882-f0e932e4550f,
ADI7860001,Person,00,905f961b-c131-43f5-be4d-767e8d56476b,
ADI7860001,Person,00,10f71db4-197a-421e-b094-85ee802c90e9,
DA37790004,Person,39.88,c6fa9e82-a72e-4750-90f0-3c8ab0860362,
DA37790004,Person,21,c6fa9e82-a72e-4750-90f0-3c8ab0860362,
DA37790004,Person,07,c6fa9e82-a72e-4750-90f0-3c8ab0860362,
DA37790004,Person,06,c6fa9e82-a72e-4750-90f0-3c8ab0860362,
AE37270006,Person,21,bbf49867-78d8-40ec-a011-bd3c31bc02ec,
AE37270006,Person,00,0165b58a-251b-42c3-b283-7607c9b8116d,
MSP5372000F,Person,00,1fb8cd49-710e-4d9a-9915-b6931785be5d,
MSP5911000T,Person,39.88,0fda9654-e8a3-4f5a-92c4-91cca8e873f4,
MSP5911000T,Person,22,0fda9654-e8a3-4f5a-92c4-91cca8e873f4,
MSP5911000T,Person,21,0fda9654-e8a3-4f5a-92c4-91cca8e873f4,
AC1840000P,Person,07,2a749245-85b0-4bd0-936d-caa60d3b03a7,
AC1840000P,Person,11,2a749245-85b0-4bd0-936d-caa60d3b03a7,
AC1840000P,Person,00,0b0300f8-2ac1-40aa-bfc1-6bc7a309afae,
MSP6309000X,Person,00,e1e62512-7fdc-4f14-85ed-df1632b32fc6,
MSP6309000X,Person,00,d901c77c-13c7-4fbe-b21e-7cd10661952f,
CBPD0067000H,Person,00,99325bbf-563e-412b-9753-fbe41bd06e7a,
CP0139000K,Person,60.88,d8e7c3ca-6ab0-4d01-8e9e-7c7c0f26c0ce,
CP0139000K,Person,11,d8e7c3ca-6ab0-4d01-8e9e-7c7c0f26c0ce,
CP0139000K,Person,13,d8e7c3ca-6ab0-4d01-8e9e-7c7c0f26c0ce,
CP0139000K,Person,07,d8e7c3ca-6ab0-4d01-8e9e-7c7c0f26c0ce,
CP0139000K,Person,00,64644e31-48c5-43d0-b5f4-ba61cd7fb9d2,
DA29100008,Person,00,9907110e-4394-4a28-8285-8f0b8c03e884,
ADJ1790001,Person,00,7d6f8820-b313-46bd-be29-0959dcb77077,
AE38630005,Person,07,6dbedf53-18c9-4919-ba54-f4bc917f0e25,
AE38630005,Person,22,6dbedf53-18c9-4919-ba54-f4bc917f0e25,
RD00940001,Person,00,dbebcc66-cf72-47a2-be1c-b268dbd2db7d,
AC2010000C,Person,21,3901e17c-64f0-406c-bf51-d28274831f3f,
AC2010000C,Person,07,3901e17c-64f0-406c-bf51-d28274831f3f,
RD00940001,Person,06,ecb7e2af-6bd1-4fc6-ad09-895c5adec4e5,
AC1588002N,Person,21,242c2269-ac6c-4941-a3c9-37b0215ba15d,
AC11560007,Person,07,ebe03d19-2ef2-489e-8727-659fe29043f4,
AC11560007,Person,11,ebe03d19-2ef2-489e-8727-659fe29043f4,
AC2010000C,Person,00,7671f0cc-1919-4e9e-a065-831f02bf1236,
AE57530008,Person,38.88,8276181d-c880-4576-8c9c-1af28248f953,
AE57530008,Person,21,8276181d-c880-4576-8c9c-1af28248f953,
CB54590006,Person,39.88,e8a5f024-e721-4271-a722-c88df98fd2b2,
CB54590006,Person,07,e8a5f024-e721-4271-a722-c88df98fd2b2,
AE51570007,Person,21,96c381de-031e-47c6-bc63-cda0555ebac8,
AE51570007,Person,07,96c381de-031e-47c6-bc63-cda0555ebac8,
MSP6050002R,Person,00,171958ab-75b5-49f5-aaaa-6b766211c823,
ADJ0900001,Person,07,7b06d881-98f1-4633-b0bf-9d2d51750d60,
DA2810000D,Person,15,3e843f5d-a1d5-489f-ba7d-34750de3e855,
DA2810000D,Person,07,3e843f5d-a1d5-489f-ba7d-34750de3e855,
BJ0167000K,Person,00,bb92bc82-ac60-4a90-bce5-b6abe29c8efe,
AE57940009,Person,21,2881ab3f-5f47-47a2-bc55-b5b55ead887d,
AE44800003,Person,00,399a644e-c3ba-4ed5-ac92-db01f914d69c,
ADH6080002,Person,00,521849b8-e2d4-42b8-9788-2b1222ab33fe,
ADI8980001,Person,10,2ca6cbd1-c040-4671-8438-6813a1c426f2,
ADI8980001,Person,40.88,2ca6cbd1-c040-4671-8438-6813a1c426f2,
AC1299000S,Person,11,2a4fe4c4-3f64-40b0-8ede-345681d80f56,
AC1299000S,Person,07,2a4fe4c4-3f64-40b0-8ede-345681d80f56,
CB49670002,Person,00,42f458dc-bc79-436a-8c42-29c9ecbd51f1,
ADF1400002,Person,21,156d992f-0a53-49ea-b31d-7022aaa63559,
ADF1400002,Person,00,3b11b61f-71f3-4d9c-be20-5283600908d8,
DA38370008,Person,00,eb77fb5b-665c-4d94-b8d6-89b4657f2d4b,
DA38370008,Person,00,cc31a78e-e156-44f8-b82d-156c5dc66132,
DA39470008,Person,23,f3b2bcb3-618d-40dc-b2fa-ddf877461286,
AC19660011,Person,00,fa899c21-912d-4400-b247-1897e2c54f4d,
AE4045002G,Person,07,50fe939c-ab67-4a8b-8a4a-79ce5ade2955,
AE4045002G,Person,70.88,50fe939c-ab67-4a8b-8a4a-79ce5ade2955,
AE4045002G,Person,60.88,50fe939c-ab67-4a8b-8a4a-79ce5ade2955,
DA34420003,Person,23,a9e55046-136a-48bc-8326-95f98f0e742b,
AE54890007,Person,00,590b54db-cf69-45db-9fe8-f29a45b34394,
AE54890007,Person,00,3417e00f-47c9-495a-9c0d-ee32f637912e,
MSP6085002K,Person,60.88,11c3d2f5-b7d6-4b84-84b2-0d4c0bcd0622,
MSP6085002K,Person,22,11c3d2f5-b7d6-4b84-84b2-0d4c0bcd0622,
MSP6085002K,Person,21,11c3d2f5-b7d6-4b84-84b2-0d4c0bcd0622,
MSP6085002K,Person,07,11c3d2f5-b7d6-4b84-84b2-0d4c0bcd0622,
MSP6085002K,Person,00,3c9a723e-2899-4f26-8833-5445db561ddf,
MSP24710003,Person,06,acfb46a5-6b72-4a4d-97fd-de455ac86dcd,
DA30940005,Person,00,9728bdb5-5010-489d-af5c-31145ca8e650,
AE57360006,Person,07,500df1e2-0388-44f1-bf92-310c6437939b,
AE57360006,Person,24,500df1e2-0388-44f1-bf92-310c6437939b,
AE57360006,Person,11,500df1e2-0388-44f1-bf92-310c6437939b,
MSP6265001H,Person,22,6278d94c-c74c-4707-a6d9-ec38d29fa86f,
MSP5659000J,Person,00,98f102cd-5941-433a-afae-d461b0819828,
MSP6265001H,Person,00,36877495-fd46-454d-8fb7-1bfc4068f901,
MSP6265001H,Person,00,e21efbbb-aec8-4a78-96dc-b7f352f47b7a,
MSP62830004,Person,02,d3c31d01-4691-45f7-a098-3e1dd7252771,
ZJ0461000G,Person,11,dfd17959-1fbd-4273-9c36-5e5afe2d36fe,
ADJ5450002,Person,14,b2e4c1f9-d7f5-4111-8c1c-92354df83c5d,
ZJ0461000G,Person,00,0bac12d1-c659-4931-a221-6660b44165fe,
JB33150003,Person,21,6d0699a1-13bc-4139-b15f-2371ee4fa975,
JB33150003,Person,07,6d0699a1-13bc-4139-b15f-2371ee4fa975,
MSP6361002V,Person,07,39b51e4a-dbcb-46ee-9d75-c331483a486e,
MSP6361002V,Person,21,39b51e4a-dbcb-46ee-9d75-c331483a486e,
ADJ4850003,Person,00,09d851d0-160f-4ad0-9724-83f64f3ecd9a,
MSP53330068,Person,00,0b866fb8-989d-4708-a870-5d98d6737b4b,
MSP53330068,Person,00,8e336327-d46b-4941-9d9a-54bc45d40af7,
MSP5832002D,Person,60.88,9a4c82c8-0485-43a5-b7db-b1f14200ced1,
ADI9650003,Person,15,85ffeae2-bfab-4d8d-869b-59d974f137ee,
AE4253000M,Person,00,c56b1741-2e39-49b2-9812-c947edae0895,
MSP5832002D,Person,00,967658dc-bf44-4a35-bac6-dc31d8d90d20,
DA38220007,Person,00,c43086d1-c2ef-4d99-adb0-71bdf7f4028a,
ADJ3530002,Person,07,7077543b-ecd8-49ea-b094-2124e625fe14,
DA30710004,Person,24,f91bbd2c-7d1e-4044-94ec-d3369a201ba7,
DA30710004,Person,11,f91bbd2c-7d1e-4044-94ec-d3369a201ba7,
DA30710004,Person,07,f91bbd2c-7d1e-4044-94ec-d3369a201ba7,
AC2007000L,Person,21,d7470287-b696-4ddd-9221-9febb38a9729,
AC2007000L,Person,00,02818c8a-9104-4a58-8a8e-b02d5c9144d8,
AC1953000Z,Person,21,ac11e65b-9c4b-4ff6-8c76-fe376053edf0,
AE38290006,Person,21,58287f88-4179-48e9-9b80-01b4bec6b999,
AE38290006,Person,07,58287f88-4179-48e9-9b80-01b4bec6b999,
ZH0360000N,Person,60.88,17f509c5-b782-40c1-ac59-9bdba6541779,
ZH0360000N,Person,12,17f509c5-b782-40c1-ac59-9bdba6541779,
ZH0360000N,Person,00,aeabbe28-eb71-4339-855d-8c3d4690ee9f,
DA31810004,Person,00,d87cf111-3bf8-4292-9eb9-163a17d1d81c,
MCP2881000S,Person,00,222211b3-5753-4206-a7c6-ce7762267fe0,
MSP01990001,Person,60.88,c5b73551-0c2a-412f-8793-4b4392ec50d9,
MCP2582000M,Person,70.88,6bbf1c5b-efb4-4493-b66e-b92e5fa1907d,
AE37700010,Person,09,7d4f6f2c-9107-4773-99cc-da8f4ed1bf8e,
ZS65190003,Person,39.88,0cc6651d-740e-4e01-8f5c-016873fb80f4,
ZS65190003,Person,02,0cc6651d-740e-4e01-8f5c-016873fb80f4,
AE4880004B,Person,13,84cab804-2a97-47e3-99c6-38bafcd2e14b,
MCP2582000M,Person,22,c2b160f6-2b0a-4d4c-a4fb-d6901b69b18e,
MCP2582000M,Person,21,c2b160f6-2b0a-4d4c-a4fb-d6901b69b18e,
MCP2582000M,Person,60.88,c2b160f6-2b0a-4d4c-a4fb-d6901b69b18e,
AE4880004B,Person,00,1820bbb1-99fa-479b-a016-acfc711dc574,
AE55760005,Person,00,73e72a64-d9fe-46a6-9194-b4047ee9df46,
AC1446000J,Person,21,9e9bbab1-6368-4c03-af8c-9105cc2326ff,
AE55760005,Person,13,8885f305-a4e3-4262-acfb-abdde0f05ae9,
AC20030015,Person,00,c701d451-6967-4644-ab36-156b80852e27,
CB55610006,Person,09,63d67a7c-ef77-4be5-829e-310ac6b80c5d,
EJ7853000D,Person,22,1a2b8185-2226-403a-838d-29724def2964,
MSP6304003J,Person,07,82bccdaa-24fe-4020-ae46-9e93a3daa629,
CB58120007,Person,00,6debb4d3-f380-4017-a4a8-67a7839de9a4,
ZF0443000C,Person,22,a956003d-3221-4c0e-8689-d630e217b06b,
ZF0443000C,Person,21,a956003d-3221-4c0e-8689-d630e217b06b,
ZF0443000C,Person,07,a956003d-3221-4c0e-8689-d630e217b06b,
EJ7853000D,Person,00,7b4b9fce-d136-4af4-9cba-34c33d0bc8b4,
CB4707000V,Person,21,9e71aab7-d525-45f4-ad9e-51818e8f84ba,
CB4707000V,Person,22,9e71aab7-d525-45f4-ad9e-51818e8f84ba,
CB4707000V,Person,00,0300f6f1-cd72-49ee-9478-67944d4915bc,
CNC31470001,Person,60.88,8091d90e-44d6-466d-899a-b4478de860d8,
CNC31470001,Person,07,8091d90e-44d6-466d-899a-b4478de860d8,
AE54480003,Person,00,a328542f-3a0c-4e6e-b54c-0f006c0392dd,
ZF0443000C,Person,00,4bf2f208-ceb7-4ddb-8205-a1a2b040255f,
MSP6304003J,Person,00,2f533cf2-7497-4c2e-8911-2c805e1fc7ff,
AE54480003,Person,07,57614470-f420-4415-bd5e-ca9bde448e7d,
AE54480003,Person,13,57614470-f420-4415-bd5e-ca9bde448e7d,
CE44500001,Person,02,00ec3c52-20df-4d57-9091-f599e00ef203,
AE56180004,Person,00,90ecd4f7-3071-4989-a318-79782fb5c103,
AC15640009,Person,09,d12f8a3b-fa99-49d6-935f-65539bed27dd,
DA35420004,Person,00,3a358194-1494-4368-8043-2444bbf5a7f9,
MSP6321001L,Person,60.88,cd7594e6-a7c8-4ecf-9cd3-49b583608728,
MSP6321001L,Person,39.88,cd7594e6-a7c8-4ecf-9cd3-49b583608728,
MSP6321001L,Person,15,cd7594e6-a7c8-4ecf-9cd3-49b583608728,
MSP6321001L,Person,06,cd7594e6-a7c8-4ecf-9cd3-49b583608728,
MSP6321001L,Person,07,cd7594e6-a7c8-4ecf-9cd3-49b583608728,
MSP6315003J,Person,73.88,a98a1f77-711d-4e23-85d5-7e192f2934d5,
MSP6315003J,Person,70.88,a98a1f77-711d-4e23-85d5-7e192f2934d5,
MSP6315003J,Person,15,a98a1f77-711d-4e23-85d5-7e192f2934d5,
MSP6315003J,Person,60.88,a98a1f77-711d-4e23-85d5-7e192f2934d5,
MSP6315003J,Person,39.88,a98a1f77-711d-4e23-85d5-7e192f2934d5,
CB5612000D,Person,00,2f220104-7d54-4e77-a2ab-837ca3b9408a,
AE5767000C,Person,00,b25722a0-23ec-4671-81bc-e89e6afc53a1,
DA33580004,Person,07,634ca7f6-44d1-4269-96bc-7ce12cdf8f13,
MCP2725000P,Person,00,5d47a422-991d-4afa-893a-4aa8403f6676,
ES00500003,Person,07,e5a834bd-f128-40f8-a54b-5415109f16be,
ES00500003,Person,70.88,e5a834bd-f128-40f8-a54b-5415109f16be,
ES00500003,Person,60.88,e5a834bd-f128-40f8-a54b-5415109f16be,
ES00500003,Person,00,0fe8e991-8d26-4220-8918-205e69c23d40,
MSP5740003Z,Person,38.88,425b971d-2765-441c-9b4d-5baf8f0567f3,
MSP5740003Z,Person,39.88,425b971d-2765-441c-9b4d-5baf8f0567f3,
MSP5740003Z,Person,21,425b971d-2765-441c-9b4d-5baf8f0567f3,
MSP5740003Z,Person,15,425b971d-2765-441c-9b4d-5baf8f0567f3,
DA3619000B,Person,00,31a7492c-502b-431b-8349-467a7b16a9c3,
MSP5740003Z,Person,00,3027edd5-e2b7-4731-937a-23d6c6416b5a,
MSP50150007,Person,15,fac38cb2-3aa2-4ae1-93df-fdede480de52,
MSP50150007,Person,09,fac38cb2-3aa2-4ae1-93df-fdede480de52,
MSP50150007,Person,07,fac38cb2-3aa2-4ae1-93df-fdede480de52,
MCP2444000N,Person,00,85fcc414-c231-4668-82e8-4d121e6aaa04,
MSP1866000R,Person,00,04133045-9a91-4282-8d43-209955f0c1eb,
MCP2444000N,Person,21,c54c5aca-74c5-4e6b-8082-057b66e89dc4,
MCP2444000N,Person,22,c54c5aca-74c5-4e6b-8082-057b66e89dc4,
MSP5967002H,Person,07,ca68e161-32a1-4b60-a2ef-751c56908a66,
MSP5967002H,Person,60.88,ca68e161-32a1-4b60-a2ef-751c56908a66,
MSP62830007,Person,00,d5a7e887-4737-408a-bf1e-339983155d00,
ADI4680003,Person,00,4e241bfa-4b3e-45e9-9591-58449c137b47,
MCP28230011,Person,00,c2649f63-240c-4f58-8283-977f85da23d9,
MCP28230011,Person,00,bd3539bc-13c8-464f-bc20-ee0b9a53a1e5,
AE54420005,Person,06,0bc11753-b0da-4865-90ad-ba034d0d3e15,
AE56970006,Person,00,e035f8f9-93db-47a3-aa2a-c14ecbe30e8c,
AC19910015,Person,11,4be4ade6-3250-48fb-a204-87efb378e421,
AC1446000L,Person,07,d548bc0b-448e-4514-9de1-33cb87a542a8,
AC1446000L,Person,60.88,d548bc0b-448e-4514-9de1-33cb87a542a8,
MCP2678000L,Person,00,c2cbaeda-3be7-4fa8-9e1c-475791074d69,
MDTA14730007,Person,09,fd25e887-d864-4bdd-893f-fc02bcdb0176,
MDTA14730007,Person,07,fd25e887-d864-4bdd-893f-fc02bcdb0176,
AC1446000L,Person,00,0d6377d4-955e-40f1-bc99-4c19ea6a5e89,
AC1920000J,Person,00,864e5335-2190-4667-9e76-9ca509c7d99e,
DA35090005,Person,07,2e74e51a-dbb2-46c2-a9d5-a7f210d7b59e,
AC1920000J,Person,00,99ce110e-5d68-44c2-b17c-6dc7103a6381,
AE57940008,Person,00,ebbc1c46-05dd-44f8-93bd-fba332a00e98,
AE4083000L,Person,09,ee88171f-c736-41a3-9743-2e15d826f6b3,
AE4083000L,Person,15,ee88171f-c736-41a3-9743-2e15d826f6b3,
AE55340008,Person,00,18fdf019-fc4a-4a4f-bf68-cc76a99b00c9,
DA2774000H,Person,18,c3d44257-51c4-49e6-9d6d-a1d7092231e1,
DA2774000H,Person,15,c3d44257-51c4-49e6-9d6d-a1d7092231e1,
DA2774000H,Person,07,c3d44257-51c4-49e6-9d6d-a1d7092231e1,
DA2774000H,Person,60.88,c3d44257-51c4-49e6-9d6d-a1d7092231e1,
MSP16950002,Person,21,0e328646-5f13-4e25-90ab-1f55604a21b7,
ZL03350002,Person,00,5fb1d370-e9ac-4742-865f-8a87a4c79bed,
DE0164000L,Person,11,84b26110-6b8c-47c0-978e-75e3d3952078,
DE0164000L,Person,14,84b26110-6b8c-47c0-978e-75e3d3952078,
DE0164000L,Person,00,13cf99e5-6751-4475-af9a-6a9c65e25a92,
MSP6265001N,Person,60.88,f2e8c381-68fd-4cc2-9f00-8d7644f5758e,
MSP6265001N,Person,22,f2e8c381-68fd-4cc2-9f00-8d7644f5758e,
MSP6265001N,Person,07,f2e8c381-68fd-4cc2-9f00-8d7644f5758e,
MCP28300014,Person,22,d2f69774-1306-40a0-abcd-c102f9c42806,
MCP28300014,Person,21,d2f69774-1306-40a0-abcd-c102f9c42806,
MCP28300014,Person,00,5da3baa2-9d2c-4f94-bf50-2cc37b6b1ab3,
ADI4820001,Person,60.88,46c07fd9-6d7d-4747-97f0-98925746062d,
ADI4820001,Person,22,46c07fd9-6d7d-4747-97f0-98925746062d,
DD5593000T,Person,00,d9b21c6a-2c03-427d-afa2-ccb7aeb0ed79,
MCP2912000L,Person,00,7914410e-3f7c-4bd1-9bd4-58cb47a6debb,
MCP2877000W,Person,00,83451b32-21fc-4d68-98b5-55934eaebb87,
MSP58620024,Person,00,fca04c41-47a5-4a6f-af23-dbc3243d3749,
ZL0953000B,Person,07,3c3ecf0f-791e-4acd-bacb-691a4ff33693,
ZL0953000B,Person,21,3c3ecf0f-791e-4acd-bacb-691a4ff33693,
MCP2738000N,Person,24,12232837-cbc7-4a7a-8832-e430a026ac8b,
DA36830002,Person,07,b42175d4-49b5-487d-8209-af09e141fce4,
DA36830002,Person,07,c8fa32c5-7375-4e23-aa83-f12dd719329b,
DA3689000D,Person,00,693d221b-4b4f-4708-b01c-f09b08d20f8c,
MSP5969000S,Person,15,7040a3d9-fa67-480b-9232-9f5e9afd0a71,
DA3631000F,Person,07,1114bf4e-9812-4e41-94cf-2b7f9874de2a,
MSP6068003L,Person,07,4f2a554f-445d-40d7-b3cf-24b3e20caa54,
MSP6068003L,Person,21,4f2a554f-445d-40d7-b3cf-24b3e20caa54,
HM01370003,Person,07,fb779899-0e05-4310-a05d-7b6fd4074200,
HM01370003,Person,11,fb779899-0e05-4310-a05d-7b6fd4074200,
AE4242000K,Person,00,ea911d18-c02a-4d53-9342-7cb67948a9f0,
MSP6173002W,Person,07,aaf04ed3-525b-4790-a352-9067740be676,
MSP6173002W,Person,39.88,aaf04ed3-525b-4790-a352-9067740be676,
MSP6173002W,Person,21,aaf04ed3-525b-4790-a352-9067740be676,
ADG4380002,Person,07,86db5522-90c1-4f36-951c-797fa96351b4,
HM01370003,Person,00,0b4811d3-ecda-4f05-9806-2e77e5d0f8ca,
ZL05480005,Person,21,2e05cb41-a9cf-49b2-bca9-3d530673569b,
MSP64640008,Person,00,771f3fa3-26ca-4192-8e9a-1e4a574cfb6e,
CP01230001,Person,70.88,45eca1e8-7d34-449c-b5f3-1a95575cd185,
MCP91330008,Person,07,e759c284-06bc-4615-88fe-4e43569dc197,
MCP91330008,Person,21,e759c284-06bc-4615-88fe-4e43569dc197,
BS04540003,Person,07,10b70f29-547f-40ee-a2c2-b7deb33db6f0,
BS04540003,Person,09,10b70f29-547f-40ee-a2c2-b7deb33db6f0,
BS04540003,Person,02,10b70f29-547f-40ee-a2c2-b7deb33db6f0,
AC18630013,Person,13,11bd086e-b8c0-4f99-b1e0-468f25c8fe27,
AC18630013,Person,07,11bd086e-b8c0-4f99-b1e0-468f25c8fe27,
ZR0269000V,Person,07,05fe96f4-be9b-4650-85d9-e8870ae123f4,
ZR0269000V,Person,70.88,05fe96f4-be9b-4650-85d9-e8870ae123f4,
ZJ0448003G,Person,60.88,4afa276f-f1b3-4738-ba7f-0ec2503e6822,
ZJ0448003G,Person,14,4afa276f-f1b3-4738-ba7f-0ec2503e6822,
ZJ0448003G,Person,07,4afa276f-f1b3-4738-ba7f-0ec2503e6822,
ZJ0448003G,Person,06,4afa276f-f1b3-4738-ba7f-0ec2503e6822,
ZJ0448003G,Person,05,4afa276f-f1b3-4738-ba7f-0ec2503e6822,
ZJ0448003G,Person,03,4afa276f-f1b3-4738-ba7f-0ec2503e6822,
ZJ0448003G,Person,00,bd73dd6a-7d3b-4a18-91e7-49484da59798,
ZU77610007,Person,00,99f968ad-40f8-41a1-9d5b-a6acb93eaefb,
MSP53690020,Person,07,c3db1fc6-aa46-4244-a5f6-21ca5012a154,
MSP53690020,Person,22,c3db1fc6-aa46-4244-a5f6-21ca5012a154,
MSP53690020,Person,00,1a9357a6-2f09-4748-b739-9a436f3a92de,
MCP91330007,Person,07,ffc63084-9941-4ab7-b29b-e16456be0b3c,
EJ7801000D,Person,00,455f24b4-ba2d-48ea-a143-d6f3e7efa905,
MSP63600008,Person,00,2e77d6f6-693d-4514-a1f9-7e5b7122defa,
MSP6302002J,Person,74.88,f2b5943e-67df-4185-81c6-d1c50e05962c,
MSP6302002J,Person,73.88,f2b5943e-67df-4185-81c6-d1c50e05962c,
EJ7801000D,Person,00,127a8e78-9f57-4bb4-9434-864534a6259f,
AE29890027,Person,21,f50e8b3e-bfb7-429a-b548-902fffff3f91,
AE29890027,Person,07,f50e8b3e-bfb7-429a-b548-902fffff3f91,
MSP6069000Y,Person,06,5c4021e1-da12-4245-996d-3012727f547e,
MSP6069000Y,Person,07,5c4021e1-da12-4245-996d-3012727f547e,
MSP6069000Y,Person,15,5c4021e1-da12-4245-996d-3012727f547e,
MSP6069000Y,Person,60.88,5c4021e1-da12-4245-996d-3012727f547e,
ED00140002,Person,07,380d9ac4-05af-44b4-8ffd-1ecd56390585,
ADF8190009,Person,11,f6098143-0978-4edd-a4f2-a91d80f0647a,
ADF8190009,Person,00,4264fd2b-09f5-4f7a-a0dc-ae37c8b5081d,
MCP2720000R,Person,00,a8b512b0-b6e6-40a3-90e5-1260be74c7f9,
ADJ1140002,Person,00,80715869-4b63-49b3-8ac7-74f6e9253ac7,
MSP49250016,Person,21,b2e6bf42-a740-45c8-a2bb-c804db6135ac,
ZW0152000B,Person,07,a5d489f3-c6a3-4e4b-a4eb-5fb208c7f805,
AE55950005,Person,07,c1a20cc5-d680-49c9-9c52-5ba6516a93be,
AE5371000H,Person,00,cb13f867-9bdb-49e3-a63a-cd4d0fc722ec,
MCP9130000Y,Person,60.88,79faff13-7c4b-4f6d-8046-03dd766d1306,
MCP9130000Y,Person,07,79faff13-7c4b-4f6d-8046-03dd766d1306,
AC15970019,Person,00,5546e461-3112-4d82-82fe-3c789bc6b402,
CE45170007,Person,00,a2aac906-2084-467c-abeb-87ae4e981d33,
MCP1220001V,Person,00,8de652a1-6a79-4483-b5e4-f500b570464f,
AC15970019,Person,70.88,ebda1ecc-f063-4782-9b8c-6cb0f551cd6d,
AC15970019,Person,60.88,ebda1ecc-f063-4782-9b8c-6cb0f551cd6d,
MCP2895000S,Person,00,0915ccac-3c9f-4334-aa92-972b2cd96833,
MCP2895000S,Person,00,0e03b057-5521-4150-b1d3-5989ea30f74b,
MSP50150008,Person,21,8856301d-bd64-42f8-9928-fefe6f50cb13,
MSP50150008,Person,22,8856301d-bd64-42f8-9928-fefe6f50cb13,
MSP50150008,Person,00,27e59dbe-a868-4f71-89c5-558150d26612,
MSP6319000L,Person,39.88,36c275c1-6d35-4c96-bf96-8941ab663247,
MSP6319000L,Person,06,36c275c1-6d35-4c96-bf96-8941ab663247,
MSP6319000L,Person,38.88,36c275c1-6d35-4c96-bf96-8941ab663247,
MSP6319000L,Person,15,36c275c1-6d35-4c96-bf96-8941ab663247,
MSP6319000L,Person,07,36c275c1-6d35-4c96-bf96-8941ab663247,
MSP6319000L,Person,09,36c275c1-6d35-4c96-bf96-8941ab663247,
ADI9710003,Person,00,6c0ad155-57c1-4d28-a697-c615be3b1fbb,
